oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
778116100012244,62247407,2458376.975419282,58376.474074100000,19.6307545,0.0816956609,0,zg,55.197598400000000,57.955842100000000,1.159999967,0.07200000,20180915474062,778,16,1,21.4099998,26.2134781,0.0223339703,-0.052429967,5.149971003E-06,3.0000000000e+01,1.08800006,1
778116100012244,62339254,2458377.893960955,58377.392546300000,19.5856686,0.0794238299,0,zg,55.197577700000000,57.955826100000000,1.031999946,-0.06600000,20180916392535,778,16,1,21.4799995,26.1652298,0.0223041829,-0.055403117,5.130894351E-06,3.0000000000e+01,1.22800004,1
778116100012244,62447267,2458378.974169602,58378.472673600000,19.5331802,0.0768607184,0,zg,55.197508400000000,57.955807500000000,0.744000018,-0.03300000,20180917472662,778,16,1,21.3199997,26.2148857,0.0233008172,-0.051334202,5.627555765E-06,3.0000000000e+01,1.08500004,1
778116100012244,62546833,2458379.969903854,58379.468333300000,19.4542198,0.0731686801,0,zg,55.197628100000000,57.955850300000000,1.110999942,-0.05500000,20180918468299,778,16,1,20.9699993,26.2139874,0.0272695646,-0.038070410,7.582736544E-06,3.0000000000e+01,1.08599997,1
778116100012244,62649322,2458380.994876074,58380.493229200000,19.6503754,0.0827046931,0,zg,55.197685900000000,57.955814600000000,0.785000026,0.07300000,20180919493171,778,16,1,21.4699993,26.3203640,0.0225744061,-0.122968890,5.458754003E-06,3.0000000000e+01,1.07500005,1
778116100012244,62845237,2458382.954164176,58382.452372700000,19.5530682,0.0778216198,0,zg,55.197584000000000,57.955881800000000,1.197000027,-0.14600000,20180921452361,778,16,1,21.3799992,26.1977329,0.0228230134,-0.039838333,5.542002782E-06,3.0000000000e+01,1.09200001,1
778116100012244,62947329,2458383.975164718,58383.473298600000,19.6054821,0.0804142058,0,zg,55.197527300000000,57.955933800000000,0.824999988,0.44999999,20180922473287,778,16,1,20.9899998,26.1946163,0.0306357667,-0.032234445,2.222821604E-05,3.0000000000e+01,1.07799995,1
778116100012244,63049452,2458384.996465762,58384.494525500000,19.6085186,0.0805670768,0,zg,55.197539300000000,57.955888200000000,1.070999980,0.17700000,20180923494514,778,16,1,20.8099995,26.1746311,0.0255738683,-0.042416897,6.819254395E-06,3.0000000000e+01,1.07599998,1
778116100012244,63146870,2458385.970714180,58385.468703700000,19.5108624,0.0757973790,0,zg,55.197820600000000,57.955822900000000,0.653999984,-0.04700000,20180924468692,778,16,1,19.6900005,26.2069683,0.0451622419,-0.036682472,2.212755317E-05,3.0000000000e+01,1.07799995,1
778116100012244,63351295,2458388.015107574,58387.512951400000,19.4351616,0.0723065808,0,zg,55.197523100000000,57.955812700000000,0.861000001,0.17100000,20180926512917,778,16,1,19.8899994,26.2370663,0.0414505117,-0.034250323,1.876066199E-05,3.0000000000e+01,1.08899999,1
778116100012244,63441986,2458388.922081133,58388.419861100000,19.7685928,0.0890466198,0,zg,55.197744300000000,57.955867400000000,0.541000009,-0.12200000,20180927419815,778,16,1,20.0400009,26.0356045,0.0419171900,-0.053660851,1.892317232E-05,3.0000000000e+01,1.11000001,1
778116100012244,63540238,2458389.904672986,58389.402384300000,19.7424545,0.0876056105,0,zg,55.197475200000000,57.955781400000000,1.881999969,0.02600000,20180928402373,778,16,1,20.3400002,26.1733284,0.0338552743,-0.036629669,1.201226405E-05,3.0000000000e+01,1.13100004,1
778116100012244,63639997,2458390.902334663,58390.399976900000,19.6257477,0.0814401582,0,zg,55.197604700000000,57.955846800000000,0.646000028,-0.04400000,20180929399965,778,16,1,20.5200005,26.2027245,0.0285789464,-0.055173974,8.728086868E-06,3.0000000000e+01,1.13000000,1
778116100012244,64338493,2458397.887753208,58397.384930600000,19.5534859,0.0778419152,0,zg,55.197569800000000,57.955846700000000,0.842000008,0.05800000,20181006384907,778,16,1,21.5300007,26.1736679,0.0220610015,-0.056515314,4.854367035E-06,3.0000000000e+01,1.12399995,1
778116100012244,66940505,2458423.909225887,58423.405057900000,19.4532585,0.0731248930,0,zg,55.197555900000000,57.955893500000000,0.479000002,-0.00400000,20181101405046,778,16,1,20.3400002,26.2175140,0.0328175575,-0.052516546,1.068974871E-05,3.0000000000e+01,1.07500005,1
778116100012244,67136630,2458425.870547380,58425.366307900000,19.6968842,0.0851459727,0,zg,55.197481400000000,57.955839100000000,0.833999991,0.00900000,20181103366308,778,16,1,21.0599995,25.8351116,0.0282322820,-0.074214406,8.098936632E-06,3.0000000000e+01,1.06900001,1
